source_id,target_id,pair_id,label,cosine_tfidf,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_cosine_tfidf,venue_containment,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment,year_abs_diff,year_num_equal,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment
2317,58407,2317-58407,1,0.40875172336200183,0.65625,0.25,0.25,0.0,0.27063954302871185,0.5,0.31746031746031744,0.3333333333333333,0.3333333333333333,0.0,0.2631804517215355,0.5,-1.0,-1.0,0.96875,0.6666666666666666,1.0,0.0,0.748384749572151,0.8
2300,2245,2300-2245,0,0.04633014108491384,0.23809523809523814,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.1875,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5833333333333333,0.4444444444444444,0.4444444444444444,0.0,0.11591374814444036,0.8
1397,6899,1397-6899,0,0.16653443461618994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6333333333333333,0.4166666666666667,0.4166666666666667,0.0,0.24765456610065456,0.625
2492,6003,2492-6003,0,0.42358401414176117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1760,17257,1760-17257,0,0.06076915409932589,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5777777777777777,0.2222222222222222,0.2222222222222222,0.0,0.1611757572486277,0.4
1921,22612,1921-22612,0,0.085910605652444,0.022727272727272707,0.0,0.0,0.0,0.0,0.0,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.42622950819672134,0.3333333333333333,0.3333333333333333,0.0,0.22837268084205703,0.6
2354,33353,2354-33353,0,0.14322960131880852,0.1428571428571429,0.25,0.25,0.0,0.32730410909531354,1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3035714285714286,0.3,0.3,0.0,0.2893277075206836,0.6
132,55598,132-55598,0,0.10767708653468364,0.032258064516129004,0.0,0.0,0.0,0.0,0.0,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4354838709677419,0.2727272727272727,0.2727272727272727,0.0,0.2446746004703774,0.6
124,10483,124-10483,1,0.4962387384813388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.125,0.125,0.0,0.0,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
1565,31111,1565-31111,0,0.06333593516521614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08823529411764708,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3076923076923077,0.14285714285714285,0.14285714285714285,0.0,0.14351463474839407,0.25
318,39715,318-39715,0,0.2166137154171222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7272727272727273,0.5,0.5,0.0,0.3249647150891654,0.6666666666666666
2466,32063,2466-32063,0,0.2527461504353581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,0.0,0.5909090909090908,0.25,0.6666666666666666,0.0,0.4359436600813305,0.5
2330,13325,2330-13325,0,0.3161134533933687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.5384615384615384,0.5,0.5,0.0,0.7096228586014793,1.0
1338,15839,1338-15839,1,0.6002699410416177,0.030303030303030276,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.5,0.5,0.0,0.6098925318156493,0.75,-1.0,-1.0,0.8148148148148149,0.75,0.75,0.0,0.9564405058134393,1.0
1683,41821,1683-41821,0,0.11933762626241089,0.24242424242424243,0.16666666666666666,0.16666666666666666,0.0,0.1866384456704622,0.5,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5967741935483871,0.3076923076923077,0.4166666666666667,0.0,0.19634097565278863,0.5
2185,13737,2185-13737,0,0.2381229408955276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.59375,0.42857142857142855,0.42857142857142855,0.0,0.3916827604519271,0.6
2554,52014,2554-52014,0,0.13916629955123502,0.045454545454545414,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,0.0,1.0,0.5555555555555556,0.4,0.4,0.0,0.36293362202321644,0.6666666666666666
1612,62192,1612-62192,1,0.9355204593637547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
859,44147,859-44147,0,0.14086682425598948,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6304347826086957,0.4444444444444444,0.4444444444444444,0.0,0.3100620627677353,0.6666666666666666
2543,16057,2543-16057,0,0.35600382847712464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23684210526315785,0.2857142857142857,0.2857142857142857,0.0,0.46938361693754843,1.0,-1.0,-1.0,0.5217391304347826,0.2857142857142857,0.2857142857142857,0.0,0.3655840287942715,0.5
547,8573,547-8573,0,0.10886474414040337,0.17021276595744683,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.18000000000000005,0.2222222222222222,0.2222222222222222,0.0,0.2835674083593375,0.4
1966,8524,1966-8524,1,0.6930384367423916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.3,0.3,0.0,0.3150324627711252,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.9474713889953967,1.0
1135,18607,1135-18607,0,0.17206691395302645,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3513513513513513,0.375,0.375,0.0,0.3098910829619081,0.6
1043,6016,1043-6016,1,0.5324202381191212,1.0,1.0,1.0,1.0,1.0,1.0,0.4242424242424242,0.13333333333333333,0.13333333333333333,0.0,0.16339139397279007,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2175,3109,2175-3109,0,0.1313196057940274,0.022222222222222254,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,2.0,0.0,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.0,0.4452714294093682,0.6
1301,50396,1301-50396,0,0.26258738887712385,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.447412212799681,0.5,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5128205128205128,0.5714285714285714,0.5714285714285714,0.0,0.55506498297776,0.8
2309,51748,2309-51748,1,0.8696879119940712,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.314884399996107,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1925,53278,1925-53278,0,0.19140566834343453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.46031746031746035,0.21428571428571427,0.21428571428571427,0.0,0.38839142042467456,0.42857142857142855
2564,4615,2564-4615,0,0.11100965350223521,0.04347826086956519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4722222222222222,0.42857142857142855,0.42857142857142855,0.0,0.20987877485686984,0.6
2565,40767,2565-40767,0,0.11411934674958851,0.1785714285714286,0.16666666666666666,0.16666666666666666,0.0,0.3004641725061314,0.5,0.16000000000000003,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,-1.0,-1.0,0.4347826086956522,0.2222222222222222,0.2222222222222222,0.0,0.2146853899243194,0.4
2005,25211,2005-25211,0,0.1072913197180802,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.4,0.3,0.3,0.0,0.2180197212676108,0.5
2564,22722,2564-22722,0,0.16723702441237182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5625,0.3333333333333333,0.3333333333333333,0.0,0.2791624903550967,0.6
964,15675,964-15675,0,0.16804208680284716,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.0,0.2843446374833986,1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4328358208955224,0.14285714285714285,0.14285714285714285,0.0,0.23333488627247562,0.2857142857142857
1707,27190,1707-27190,0,0.014297159038110246,0.16279069767441856,0.0,0.0,0.0,0.0,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5
1348,12036,1348-12036,0,0.15361862103629523,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3783783783783784,0.2,0.2,0.0,0.30853414194594186,0.3333333333333333
1707,63656,1707-63656,0,0.7196512059692068,0.5,0.4,0.4,0.0,0.45431066460046143,1.0,0.9714285714285714,0.6,0.6,0.0,0.8936528193651814,0.75,-1.0,-1.0,0.6896551724137931,0.5,0.5,0.0,0.6995966953017558,0.75
863,1966,863-1966,0,0.07184994843501431,0.25,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.8571428571428571,0.8571428571428571,0.0,0.2231925103850683,1.0,3.0,0.0,0.6610169491525424,0.5555555555555556,0.75,0.0,0.0,0.7142857142857143
720,16871,720-16871,0,0.08869989483808305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.368421052631579,0.2,0.2,0.0,0.22930817624437824,0.3333333333333333
612,54367,612-54367,1,0.5301093415584753,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
1661,11544,1661-11544,0,0.23078005921513525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.5,0.2,0.2,0.0,0.39218535539633553,0.4
2342,29815,2342-29815,0,0.3109779006764987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0.0,0.4375,0.5,0.5,0.0,0.5546584972977755,1.0
2396,20764,2396-20764,0,0.13213469862172672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5405405405405406,0.2857142857142857,0.2857142857142857,0.0,0.2962693548661103,0.5
612,27684,612-27684,0,0.24138590830608725,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5666666666666667,0.5,0.5,0.0,0.6222835066224303,0.75
2282,49274,2282-49274,0,0.05670046665607876,0.06060606060606055,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.2727272727272727,0.2727272727272727,0.0,0.17381460647136626,0.42857142857142855
1138,31615,1138-31615,0,0.2472663597371472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4444444444444444,0.375,0.375,0.0,0.5107628686881067,0.6
1061,53196,1061-53196,0,0.38099212370721697,0.06666666666666665,0.25,0.25,0.0,0.4348119171103476,0.5,0.7391304347826086,0.6666666666666666,0.6666666666666666,0.0,0.5848788872962402,0.8,-1.0,-1.0,0.5454545454545454,0.2222222222222222,0.2222222222222222,0.0,0.24027840266620965,0.4
56,24023,56-24023,0,0.27985810011434403,0.04166666666666663,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.375,0.375,0.0,0.34454342343755895,0.75,-1.0,-1.0,0.5686274509803921,0.36363636363636365,0.36363636363636365,0.0,0.35267528350494937,0.5714285714285714
19,26708,19-26708,0,0.16347733931047514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.375,0.375,0.0,0.2831089090647867,0.75
243,18550,243-18550,0,0.3767330924756509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.5,0.5,0.0,0.5976863170955673,0.75,-1.0,-1.0,0.2432432432432432,0.3333333333333333,0.3333333333333333,0.0,0.30336119470221595,0.6666666666666666
1158,43630,1158-43630,0,0.11440175394017271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20833333333333337,0.125,0.125,0.0,0.0,0.25,-1.0,-1.0,0.6285714285714286,0.42857142857142855,0.6666666666666666,0.0,0.3427662173322691,0.6
2295,17209,2295-17209,0,0.24685505044744316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.5384615384615384,0.5,0.5,0.0,0.7096228586014793,1.0
612,47851,612-47851,0,0.2185060397216697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43103448275862066,0.21428571428571427,0.21428571428571427,0.0,0.33455237815586225,0.6
2418,9846,2418-9846,1,0.6832709481120716,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.0,0.2935682859720355,0.5,0.7878787878787878,0.5555555555555556,0.5555555555555556,0.0,0.7540963290660925,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
1671,52383,1671-52383,0,0.2370353222372788,0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.47916666666666663,0.75,0.75,0.0,0.5554817440657729,0.8571428571428571
95,7998,95-7998,0,0.21121747775875774,0.16666666666666663,0.25,0.25,0.0,0.40158529270909377,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5454545454545454,0.25,0.25,0.0,0.3255176381580518,0.6666666666666666
1742,23465,1742-23465,0,0.22200056737036844,1.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.631578947368421,0.25,0.25,0.0,0.30340376397792657,0.4
2403,12700,2403-12700,0,0.11261961068864912,0.05128205128205132,0.0,0.0,0.0,0.0,0.0,0.15625,0.14285714285714285,0.14285714285714285,0.0,0.2088909814035439,0.25,-1.0,-1.0,0.41538461538461535,0.15384615384615385,0.15384615384615385,0.0,0.11009495935342888,0.3333333333333333
392,31037,392-31037,1,0.6262163911320031,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.2,0.2,0.0,0.5260478951391623,1.0,-1.0,-1.0,0.8275862068965517,0.8,0.8,0.0,0.7964039488546928,1.0
2498,64062,2498-64062,0,0.43988657377147045,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.0,0.2935682859720355,0.5,0.4375,0.25,0.25,0.0,0.47492622179475474,0.5,0.0,1.0,0.2978723404255319,0.5,0.5,0.0,0.5786456802846096,0.8
211,44561,211-44561,0,0.1441081271179513,0.21739130434782605,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4285714285714286,0.3,0.3,0.0,0.3272038222590802,0.5
1864,62491,1864-62491,0,0.6038588676369055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2513,21062,2513-21062,0,0.12237129901859813,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4375,0.4,0.4,0.0,0.5966283113395272,1.0
1714,47099,1714-47099,0,0.22843593875415188,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4642857142857143,0.36363636363636365,0.36363636363636365,0.0,0.379218708803041,0.5714285714285714
2396,9452,2396-9452,0,0.09999768840430052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22580645161290325,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5121951219512195,0.25,0.25,0.0,0.2751200086372047,0.5
370,34130,370-34130,1,0.46240430948506117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.4,0.4,0.0,0.6780347165165418,1.0,0.0,1.0,0.76,0.6,0.7777777777777778,0.0,0.4248456438910968,0.8571428571428571
1709,45899,1709-45899,1,0.7101717641146901,0.1428571428571429,0.3333333333333333,0.3333333333333333,0.0,0.47737721169268227,0.5,0.8409090909090909,0.5555555555555556,0.75,0.0,0.565780302079561,0.8333333333333334,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
828,42599,828-42599,1,0.7835829806631515,1.0,1.0,1.0,1.0,1.0,1.0,0.42105263157894735,0.5454545454545454,0.5454545454545454,0.0,0.6670761282507548,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
658,12439,658-12439,0,0.320449213243385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.5277777777777778,0.6,0.6,0.0,0.6012661929958447,1.0
519,20020,519-20020,0,0.16034935573986467,0.1333333333333333,0.25,0.25,0.0,0.36340927043265536,0.5,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.32352941176470584,0.2857142857142857,0.2857142857142857,0.0,0.2764662748601829,0.5
2280,30106,2280-30106,0,0.2905361610597884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,0.3513513513513513,0.3333333333333333,0.3333333333333333,0.0,0.6286045273978478,1.0
1571,42348,1571-42348,0,0.11253358940616515,0.02857142857142858,0.0,0.0,0.0,0.0,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4285714285714286,0.2857142857142857,0.2857142857142857,0.0,0.37659740953796417,0.6666666666666666
929,8112,929-8112,0,0.231372200393681,0.23809523809523814,0.16666666666666666,0.16666666666666666,0.0,0.15849727458013455,0.3333333333333333,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4107142857142857,0.2,0.2,0.0,0.3970707945306683,0.5
2506,60777,2506-60777,0,0.10900986582416353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5740740740740741,0.5,0.5,0.0,0.3021725886790615,0.8
1906,57136,1906-57136,0,0.10770142774955946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3728813559322034,0.2727272727272727,0.2727272727272727,0.0,0.2700521964794447,0.6
787,28051,787-28051,0,0.1587693549267673,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.447412212799681,0.5,0.11363636363636365,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.5882352941176471,0.2857142857142857,0.2857142857142857,0.0,0.3296306045088544,0.5
2430,47957,2430-47957,0,0.7843684265874262,0.5,0.3333333333333333,0.3333333333333333,0.0,0.736227585450452,0.5,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.472972972972973,0.5833333333333334,0.5833333333333334,0.0,0.7367611179367045,0.7777777777777778
1217,15632,1217-15632,0,0.25250848071889576,0.22916666666666663,0.1,0.1,0.0,0.14794711799907334,0.5,0.29032258064516125,0.2,0.2,0.0,0.19499480977298403,0.5,-1.0,-1.0,0.5357142857142857,0.36363636363636365,0.36363636363636365,0.0,0.362497333685237,0.6666666666666666
1090,12732,1090-12732,1,0.5915186204655851,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.8951749785962413,1.0,-1.0,-1.0,0.8333333333333334,0.3076923076923077,0.4166666666666667,0.0,0.48893574864621414,0.5
506,13754,506-13754,0,0.06107144198759127,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5476190476190477,0.1111111111111111,0.1111111111111111,0.0,0.10925359706867868,0.25
2310,40011,2310-40011,0,0.19469909309829833,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.314884399996107,0.5,0.13043478260869568,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.375,0.25,0.25,0.0,0.3996998368431177,0.5
1244,51613,1244-51613,0,0.03162500526635809,0.04878048780487809,0.0,0.0,0.0,0.0,0.0,0.04878048780487809,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4864864864864865,0.25,0.25,0.0,0.07163195018068055,0.5
1451,4796,1451-4796,0,0.21955013110240446,0.2142857142857143,0.125,0.125,0.0,0.1462540310851409,0.5,0.4390243902439024,0.375,0.375,0.0,0.2736655666669813,0.75,-1.0,-1.0,0.32432432432432434,0.2857142857142857,0.2857142857142857,0.0,0.2840880302656113,0.5
1239,24132,1239-24132,0,0.08501559056772738,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3571428571428571,0.5,0.5,0.0,0.24051784862096076,0.75
1350,36937,1350-36937,0,0.06663821218856311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5,0.2222222222222222,0.2222222222222222,0.0,0.11793289083181539,0.4
1532,33140,1532-33140,1,0.5588773899614037,0.20512820512820518,0.14285714285714285,0.14285714285714285,0.0,0.21585636632267835,0.5,0.4285714285714286,0.25,0.25,0.0,0.6256468204188059,0.5,-1.0,-1.0,0.6923076923076923,0.5,0.7142857142857143,0.0,0.4314416414758345,0.8
2295,58464,2295-58464,0,0.2768524906945805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.5384615384615384,0.5,0.5,0.0,0.7096228586014793,1.0
156,22722,156-22722,0,0.11598220884395335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5384615384615384,0.36363636363636365,0.36363636363636365,0.0,0.19089445112946066,0.5714285714285714
1356,10778,1356-10778,1,0.5188637598790693,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.447412212799681,0.5,0.25,0.18181818181818182,0.18181818181818182,0.0,0.4030603181826792,0.5,0.0,1.0,0.8405797101449275,0.875,0.875,0.0,0.8639000786438167,1.0
1270,2616,1270-2616,1,0.8439397929797511,0.030303030303030276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1999,39681,1999-39681,0,0.22196995927779617,0.04166666666666663,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.775,0.42857142857142855,0.6666666666666666,0.0,0.5331453140992509,0.6
70,62521,70-62521,0,0.3418133166225932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714286,0.42857142857142855,0.42857142857142855,0.0,0.5782126530909886,1.0
2481,12297,2481-12297,0,0.22037850109641188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5396825396825398,0.4,0.4,0.0,0.38092100957645175,0.6666666666666666
2568,17325,2568-17325,0,0.19393508787930325,0.10256410256410253,0.16666666666666666,0.16666666666666666,0.0,0.23887582122399081,1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4375,0.3333333333333333,0.3333333333333333,0.0,0.37938618312115735,0.6666666666666666
1015,35679,1015-35679,1,0.9381605636287167,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
785,19820,785-19820,0,0.11014014020238808,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.20512820512820518,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4651162790697675,0.2222222222222222,0.2222222222222222,0.0,0.25510003988689045,0.4
1175,54550,1175-54550,0,0.9716596339461886,0.43333333333333335,0.4,0.4,0.0,0.44031672084999907,1.0,0.0625,0.25,0.25,0.0,0.0,1.0,-1.0,-1.0,0.6938775510204082,0.6666666666666666,0.6666666666666666,0.0,0.8083353438065862,1.0
2330,21895,2330-21895,0,0.3112445079212435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1702,40404,1702-40404,1,0.7162308060426195,0.2142857142857143,0.25,0.25,0.0,0.24811808311144606,0.5,0.2727272727272727,0.14285714285714285,0.14285714285714285,0.0,0.4916929493555051,0.3333333333333333,-1.0,-1.0,0.3529411764705882,0.4166666666666667,0.4166666666666667,0.0,0.5928013034026882,0.7142857142857143
733,48064,733-48064,0,0.23531508461157957,0.19148936170212771,0.1111111111111111,0.1111111111111111,0.0,0.15246671631010272,0.5,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6,0.4444444444444444,0.4444444444444444,0.0,0.43894829941846303,0.6666666666666666
1960,50142,1960-50142,0,0.05048648381104255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4,0.25,0.25,0.0,0.25267408840746247,0.5
875,43588,875-43588,0,0.53430463124134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.0,0.6847965468486099,0.5
1932,29274,1932-29274,1,0.7657358363521174,0.1428571428571429,0.2,0.2,0.0,0.3454486278731104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.7916666666666666,0.8,0.8,0.0,0.8652449290279206,1.0
990,50278,990-50278,0,0.088620178957976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.42105263157894735,0.2,0.3333333333333333,0.0,0.14590246958266642,0.3333333333333333
2399,6003,2399-6003,1,0.3916017667831584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.52,0.5,0.5,0.0,0.8148357367772543,1.0
