source_id,target_id,pair_id,label,cosine_tfidf,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,price_abs_diff,price_num_equal,modelno_day_diff,modelno_month_diff,modelno_year_diff,brand_lev,brand_jaccard,brand_relaxed_jaccard,brand_overlap,brand_containment,category_lev,category_jaccard,category_relaxed_jaccard,category_overlap,category_containment
2220,8791,2220-8791,0,0.3782739508473113,0.5324675324675325,0.42105263157894735,0.42105263157894735,0.0,0.36289993729311254,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1927,14736,1927-14736,0,0.1354614316392608,0.65,0.375,0.375,0.0,0.29512159367159,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
645,6760,645-6760,1,0.6257466208114874,0.525,0.5,0.5,0.0,0.6441371734955502,0.75,28.549999999999997,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1813,16352,1813-16352,0,0.41376399198934655,0.38961038961038963,0.2,0.2,0.0,0.3265519882114088,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
81,17194,81-17194,1,0.7741730984267797,0.6310679611650485,0.7222222222222222,0.7222222222222222,0.0,0.7623723221955767,0.9285714285714286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2470,20065,2470-20065,0,0.2829289266335441,0.523076923076923,0.25,0.3333333333333333,0.0,0.3065781630708656,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1418,8245,1418-8245,0,0.08344289209423206,0.42352941176470593,0.3333333333333333,0.3333333333333333,0.0,0.06180943533804881,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
579,11054,579-11054,0,0.42543417249904336,0.5119047619047619,0.35294117647058826,0.4375,0.0,0.39540839415353546,0.6666666666666666,-1.0,-1.0,0,10,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2163,20055,2163-20055,0,0.2898963633249239,0.46153846153846156,0.23529411764705882,0.23529411764705882,0.0,0.3901194933585932,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
949,7346,949-7346,1,0.7755965490065981,0.4901960784313726,0.5882352941176471,0.5882352941176471,0.0,0.7201024557503369,0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
742,2802,742-2802,0,0.31675846515689104,0.36111111111111116,0.3333333333333333,0.3333333333333333,0.0,0.3959471736126154,0.6,46.22999999999999,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1141,5216,1141-5216,0,0.4851456121996663,0.47058823529411764,0.25,0.3157894736842105,0.0,0.5311438784634344,0.4166666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.6666666666666666,0.6666666666666666,0.0,1.0
1716,9715,1716-9715,0,0.3536617067579841,0.3191489361702128,0.2,0.2,0.0,0.3233711594147072,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2040,9550,2040-9550,1,0.5487678206948076,0.3448275862068966,0.4375,0.4375,0.0,0.6083751790185047,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
684,17572,684-17572,0,0.46792844539299083,0.752212389380531,0.5,0.625,0.0,0.534228720143708,0.6842105263157895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
1123,18301,1123-18301,0,0.4572447512959782,0.44999999999999996,0.3,0.3,0.0,0.5100617624999637,0.46153846153846156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,4662,64-4662,0,0.278758971995712,0.5079365079365079,0.3125,0.3125,0.0,0.3115628609573486,0.5,8.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
417,18465,417-18465,0,0.3447811758928924,0.5490196078431373,0.4090909090909091,0.4090909090909091,0.0,0.3381440037430933,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1241,18187,1241-18187,0,0.5355436122654376,0.46739130434782605,0.3333333333333333,0.3333333333333333,0.0,0.4665967899320368,0.5384615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1973,8907,1973-8907,0,0.47567067868288804,0.5428571428571429,0.37037037037037035,0.37037037037037035,0.0,0.587776989997066,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1334,8617,1334-8617,0,0.4993484439908283,0.5454545454545454,0.5,0.5,0.0,0.6425680543687835,0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
660,6366,660-6366,0,0.2058458320837198,0.5735294117647058,0.2777777777777778,0.2777777777777778,0.0,0.3245343752769821,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0
891,3545,891-3545,0,0.5701857857171797,0.3707865168539326,0.35,0.5,0.0,0.5571062165900342,0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2115,6754,2115-6754,0,0.3878456197946295,0.30612244897959184,0.30434782608695654,0.30434782608695654,0.0,0.33400271829178285,0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2242,21989,2242-21989,0,0.3811494234898272,0.41666666666666663,0.3333333333333333,0.4117647058823529,0.0,0.48370946395036735,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1463,2808,1463-2808,0,0.5808902924517848,0.5576923076923077,0.391304347826087,0.391304347826087,0.0,0.6932815597340424,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1888,4209,1888-4209,0,0.39878072391430147,0.5909090909090908,0.2727272727272727,0.2727272727272727,0.0,0.22099803362957304,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,15994,532-15994,0,0.4074268300104581,0.4915254237288136,0.45454545454545453,0.6,0.0,0.37544590651087023,0.7142857142857143,1.7199999999999989,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1342,7323,1342-7323,0,0.4654046949836771,0.5420560747663552,0.5263157894736842,0.5263157894736842,0.0,0.4725849742123559,0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
889,8775,889-8775,0,0.256544861353269,0.4,0.2,0.3333333333333333,0.0,0.2391055340239142,0.3333333333333333,16.1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2365,6563,2365-6563,0,0.3928402588466023,0.4807692307692307,0.45454545454545453,0.45454545454545453,0.0,0.5035750972515276,0.625,0.9800000000000004,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1962,20791,1962-20791,0,0.27719805680279735,0.32352941176470584,0.2692307692307692,0.2692307692307692,0.0,0.22998313163051634,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1542,12389,1542-12389,0,0.4687141544399469,0.7843137254901961,0.5454545454545454,0.5454545454545454,0.0,0.6177608396215105,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
736,17761,736-17761,0,0.4059023437979111,0.49275362318840576,0.32142857142857145,0.32142857142857145,0.0,0.4736037483722142,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1242,20348,1242-20348,0,0.6200096508663335,0.5,0.4117647058823529,0.4117647058823529,0.0,0.3404525752761608,0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
419,13251,419-13251,0,0.6971944189923951,0.6422018348623852,0.6,0.7777777777777778,0.0,0.7080862326628312,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
124,10929,124-10929,0,0.37701110617632166,0.4925373134328358,0.3,0.3,0.0,0.5038202075546807,0.6,11.32,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
932,17506,932-17506,0,0.573396269749236,0.7159090909090908,0.5882352941176471,0.5882352941176471,0.0,0.6644964840261403,0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1600,1749,1600-1749,0,0.0,0.33766233766233766,0.35,0.35,0.0,0.0,0.5384615384615384,14.940000000000001,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1413,4711,1413-4711,0,0.4812197753994212,0.5657894736842105,0.5,0.5,0.0,0.39499135990814055,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1921,4269,1921-4269,0,0.36782401445918633,0.37142857142857144,0.29411764705882354,0.29411764705882354,0.0,0.3199106905111051,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
629,530,629-530,0,0.0,0.38961038961038963,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1251,14587,1251-14587,0,0.15074920149570134,0.3908045977011494,0.2,0.25,0.0,0.19825990085545214,0.35714285714285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1025,63,1025-63,0,0.06062951103362533,0.5625,0.38461538461538464,0.38461538461538464,0.0,0.07120357513078279,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
2393,15332,2393-15332,0,0.703305539088335,0.3529411764705882,0.3076923076923077,0.3076923076923077,0.0,0.6245623729708102,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
641,9161,641-9161,0,0.37113312124296627,0.4444444444444444,0.1875,0.35714285714285715,0.0,0.399569713394343,0.375,196.99,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,12293,117-12293,0,0.22832135995143216,0.4,0.25,0.3157894736842105,0.0,0.3326251546688605,0.45454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,13855,65-13855,0,0.25126414794683505,0.5098039215686274,0.2727272727272727,0.2727272727272727,0.0,0.1650032532603073,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
1178,304,1178-304,0,0.04103777991652313,0.6363636363636364,0.5333333333333333,0.5333333333333333,0.0,0.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0
545,7622,545-7622,1,0.6816213973046169,0.5909090909090908,0.52,0.52,0.0,0.6472573183877057,0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1145,18717,1145-18717,0,0.29322219724175025,0.5045045045045045,0.34615384615384615,0.34615384615384615,0.0,0.217751448307638,0.5294117647058824,24.519999999999996,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1382,2590,1382-2590,0,0.4421992212049471,0.43999999999999995,0.3076923076923077,0.3076923076923077,0.0,0.3837932918409832,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.0,0.0,0.0,0.0
2332,17837,2332-17837,0,0.4254679730234957,0.5681818181818181,0.391304347826087,0.391304347826087,0.0,0.37249348436660024,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1894,14802,1894-14802,0,0.3951980263907088,0.46031746031746035,0.25,0.25,0.0,0.33847462932124034,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.26315789473684215,0.0,0.0,0.0,0.0
883,7140,883-7140,0,0.16633378886588035,0.3764705882352941,0.3125,0.3125,0.0,0.2677895039592846,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
582,12638,582-12638,0,0.1694090109532693,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.0,0.23536770321511225,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
561,14680,561-14680,0,0.29585186988257,0.5529411764705883,0.30434782608695654,0.30434782608695654,0.0,0.32398255131994447,0.4666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
992,4976,992-4976,0,0.31949619480646396,0.38596491228070173,0.3333333333333333,0.3333333333333333,0.0,0.2474689688538531,0.5714285714285714,18.33,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
900,10925,900-10925,0,0.3975982439595531,0.3389830508474576,0.21428571428571427,0.21428571428571427,0.0,0.3758334049051149,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
576,8236,576-8236,0,0.3393495697926332,0.4767441860465116,0.23809523809523808,0.23809523809523808,0.0,0.3411802334618977,0.45454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
317,1082,317-1082,1,0.0,0.3163265306122449,0.3,0.3,0.0,0.0,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
204,14346,204-14346,0,0.26719543147910463,0.3191489361702128,0.3333333333333333,0.3333333333333333,0.0,0.4902158106110991,0.5714285714285714,10.1,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
565,15489,565-15489,0,0.164446917925737,0.4358974358974359,0.23529411764705882,0.23529411764705882,0.0,0.1905473146129537,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
814,16317,814-16317,0,0.5201749931152994,0.64,0.47368421052631576,0.47368421052631576,0.0,0.5860985369883591,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2063,6308,2063-6308,1,0.7379279638172078,0.6438356164383562,0.5,0.5,0.0,0.5866204505930592,0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13043478260869568,0.0,0.0,0.0,0.0
2422,1258,2422-1258,0,0.06130043462431438,0.4907407407407407,0.28,0.28,0.0,0.026781420102505213,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195,11771,195-11771,0,0.19698864628082857,0.4108527131782945,0.20689655172413793,0.20689655172413793,0.0,0.2959086013743357,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2272,6388,2272-6388,0,0.35604633633147775,0.30666666666666664,0.2727272727272727,0.3333333333333333,0.0,0.43365477145214426,0.46153846153846156,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1532,4739,1532-4739,0,0.3637457721362344,0.4117647058823529,0.37037037037037035,0.37037037037037035,0.0,0.3834626169172726,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2426,3072,2426-3072,0,0.44235954667060007,0.5357142857142857,0.4090909090909091,0.47619047619047616,0.0,0.4398358922393987,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1784,4395,1784-4395,0,0.3954074678409565,0.4368932038834952,0.22727272727272727,0.22727272727272727,0.0,0.3300439262131043,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
456,1980,456-1980,0,0.11629452291938457,0.33333333333333337,0.3125,0.4,0.0,0.0,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
1972,3588,1972-3588,0,0.397629718334739,0.4421052631578948,0.3076923076923077,0.3076923076923077,0.0,0.3875505655092133,0.6666666666666666,2.879999999999999,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1057,18582,1057-18582,0,0.48364100881977046,0.43956043956043955,0.34782608695652173,0.34782608695652173,0.0,0.474224370557478,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1631,5116,1631-5116,0,0.29039187166434993,0.49295774647887325,0.3076923076923077,0.3076923076923077,0.0,0.2677485784569994,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95,13011,95-13011,0,0.2772029598065037,0.30000000000000004,0.2777777777777778,0.35294117647058826,0.0,0.281625834234511,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2220,16608,2220-16608,0,0.28840557582580595,0.4675324675324676,0.3888888888888889,0.3888888888888889,0.0,0.3602159164578807,0.6363636363636364,2770.01,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
887,17381,887-17381,0,0.5021838605144744,0.6145833333333333,0.4,0.47368421052631576,0.0,0.560896410821268,0.5714285714285714,42.98999999999978,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1846,15547,1846-15547,1,0.35337469152179024,0.4869565217391304,0.2916666666666667,0.2916666666666667,0.0,0.36255969356020523,0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
280,16316,280-16316,0,0.3690158764158699,0.5222222222222221,0.3,0.3,0.0,0.40764273492055836,0.5454545454545454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1242,6400,1242-6400,0,0.6434679429558341,0.6764705882352942,0.6153846153846154,0.6153846153846154,0.0,0.4046154126849544,0.8,3.8200000000000003,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
2020,21794,2020-21794,0,0.2986091273775894,0.33333333333333337,0.2,0.2,0.0,0.22235326518769372,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
547,11275,547-11275,0,0.39116910665006766,0.513157894736842,0.47368421052631576,0.47368421052631576,0.0,0.28243930097120845,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20125,53-20125,0,0.3081354949780245,0.4819277108433735,0.3181818181818182,0.3181818181818182,0.0,0.2879313839445897,0.5384615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2236,14107,2236-14107,0,0.2170243271284384,0.3157894736842105,0.20833333333333334,0.20833333333333334,0.0,0.2875086007632634,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2332,13427,2332-13427,0,0.4124223706101552,0.5909090909090908,0.391304347826087,0.391304347826087,0.0,0.3572194525431158,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2116,13910,2116-13910,0,0.3844306870044573,0.484375,0.38461538461538464,0.38461538461538464,0.0,0.4951128287799134,0.625,1.8299999999999983,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2254,8256,2254-8256,0,0.2978334912483257,0.45744680851063835,0.42857142857142855,0.5384615384615384,0.0,0.48633658921269185,0.6666666666666666,232.98000000000002,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
576,9734,576-9734,0,0.28873112343517193,0.4320987654320988,0.30434782608695654,0.30434782608695654,0.0,0.30760083502812563,0.4666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2389,17561,2389-17561,0,0.30187892520943893,0.5517241379310345,0.42105263157894735,0.42105263157894735,0.0,0.31539871096259164,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,2622,65-2622,0,0.1287625834566507,0.4444444444444444,0.21428571428571427,0.21428571428571427,0.0,0.15946471092442305,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
852,20121,852-20121,0,0.3845506370616485,0.7654320987654322,0.5,0.5,0.0,0.33795834704491706,0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0
184,5560,184-5560,0,0.28044822422522075,0.43999999999999995,0.3,0.3,0.0,0.19252723952852904,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
129,18649,129-18649,0,0.7001343398580773,0.5324675324675325,0.38461538461538464,0.38461538461538464,0.0,0.7223273890390127,0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73,2262,73-2262,0,0.0,0.4629629629629629,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6,154.57,0.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2475,7295,2475-7295,0,0.16907566915960806,0.4727272727272728,0.21739130434782608,0.2727272727272727,0.0,0.2014123251567123,0.45454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
902,6661,902-6661,1,0.5742153981997533,0.5178571428571428,0.3076923076923077,0.3076923076923077,0.0,0.3105370573259839,0.5714285714285714,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
134,3740,134-3740,1,0.7435592645971482,0.4020618556701031,0.2777777777777778,0.2777777777777778,0.0,0.6516818352998665,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2342,640,2342-640,0,0.0,0.5652173913043479,0.36363636363636365,0.36363636363636365,0.0,0.0,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2592592592592593,0.0,0.0,0.0,0.0
