source_id,target_id,pair_id,label,cosine_tfidf,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,year_abs_diff,year_num_equal,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_cosine_tfidf,venue_containment,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment
1643,17782,1643-17782,0,0.5901244143214319,0.2660550458715596,0.2857142857142857,0.2857142857142857,0.0,0.4018730985890884,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2383,13223,2383-13223,1,0.7037859015278691,0.6764705882352942,0.6,0.6,0.0,0.693579974799496,1.0,0.0,1.0,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.0,0.2887899744605164,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1816,23457,1816-23457,0,0.32502874439760054,0.45238095238095233,0.375,0.375,0.0,0.34129829895527997,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
556,13359,556-13359,1,0.7992966541466693,0.5175438596491229,0.5,0.5,0.0,0.6676735657295803,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1990,10007,1990-10007,1,0.6891455763286849,0.21212121212121215,0.38461538461538464,0.38461538461538464,0.0,0.5391757207366321,0.8333333333333334,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1489,1472,1489-1472,1,0.02513916339763455,0.3607594936708861,0.3076923076923077,0.3076923076923077,0.0,0.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1953,34989,1953-34989,0,0.2401964593562409,0.36363636363636365,0.17391304347826086,0.17391304347826086,0.0,0.23526696051440563,0.36363636363636365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
277,6067,277-6067,0,0.12130083051146838,0.27941176470588236,0.21428571428571427,0.21428571428571427,0.0,0.1847278741040434,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
687,46289,687-46289,0,0.13080581800289307,0.3880597014925373,0.13333333333333333,0.13333333333333333,0.0,0.11645505977344131,0.2857142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1830,13007,1830-13007,0,0.19123651690095977,0.2931034482758621,0.18181818181818182,0.18181818181818182,0.0,0.2286368422197686,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
184,13295,184-13295,0,0.30184712463350133,0.2063492063492064,0.2,0.2,0.0,0.456221392413486,0.3333333333333333,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
1742,46615,1742-46615,0,0.2925717534472187,0.3548387096774194,0.16666666666666666,0.16666666666666666,0.0,0.35607852872625045,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
583,18327,583-18327,0,0.55998581748846,0.32558139534883723,0.3125,0.3125,0.0,0.3117398003963563,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2169,16205,2169-16205,0,0.22507945401205154,0.16666666666666663,0.25,0.25,0.0,0.24773698566669522,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1683,22295,1683-22295,0,0.07213034662622,0.5,0.25,0.25,0.0,0.10375143385449209,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1351351351351351,0.0,0.0,0.0,0.0,0.0
2562,21395,2562-21395,0,0.23866996595026888,0.17910447761194026,0.08333333333333333,0.18181818181818182,0.0,0.21865297288311092,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1953,33858,1953-33858,0,0.14569882299363165,0.4252873563218391,0.14285714285714285,0.14285714285714285,0.0,0.10798933196985,0.2727272727272727,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
983,45885,983-45885,0,0.6159969679896897,0.4558823529411765,0.38461538461538464,0.38461538461538464,0.0,0.4827758218694912,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6153846153846154,0.4444444444444444,0.4444444444444444,0.0,0.6955288925400475,0.8
703,42998,703-42998,0,0.08115897548882697,0.33333333333333337,0.0625,0.0625,0.0,0.06521607210555776,0.16666666666666666,-1.0,-1.0,0.13461538461538458,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1365,54028,1365-54028,1,0.8021159217636038,0.3918918918918919,0.4,0.4,0.0,0.6003473479416614,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1481,14263,1481-14263,0,0.07570072967545369,0.2247191011235955,0.043478260869565216,0.043478260869565216,0.0,0.09529416960880388,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1216,57585,1216-57585,1,0.44652461086088163,0.3157894736842105,0.11764705882352941,0.11764705882352941,0.0,0.27546876415825106,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1973,55802,1973-55802,1,0.64386005118599,0.6265060240963856,0.5,0.5,0.0,0.533839888441287,0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
1489,19813,1489-19813,1,0.48643725202293747,0.5759493670886076,0.4074074074074074,0.4074074074074074,0.0,0.5345839112357029,0.7857142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
527,17214,527-17214,0,0.15492897686976417,0.5102040816326531,0.25,0.25,0.0,0.22709503602265127,0.6666666666666666,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11428571428571432,0.0,0.0,0.0,0.0,0.0
534,57406,534-57406,0,0.08093313951347242,0.4871794871794872,0.16666666666666666,0.2727272727272727,0.0,0.09803449454134014,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2300,19860,2300-19860,0,0.09214334559839016,0.42307692307692313,0.14285714285714285,0.23076923076923078,0.0,0.09523819777019754,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1833,53446,1833-53446,0,0.13854037342698472,0.3571428571428571,0.21052631578947367,0.21052631578947367,0.0,0.2519948266966717,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
267,6348,267-6348,0,0.3411121184179099,0.4651162790697675,0.18181818181818182,0.18181818181818182,0.0,0.33475159826214224,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1640,35251,1640-35251,0,0.16161069165498096,0.3414634146341463,0.3125,0.3125,0.0,0.23606296991296985,0.5,-1.0,-1.0,0.038461538461538436,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
955,12515,955-12515,1,0.4993631123434233,0.5074626865671642,0.21428571428571427,0.21428571428571427,0.0,0.590361806484247,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4444444444444444,0.3333333333333333,0.5,0.0,0.4337817358070701,0.75
1935,11014,1935-11014,0,0.22157472770888023,0.5,0.2,0.2,0.0,0.3251771280524345,0.3333333333333333,119.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2082,23411,2082-23411,0,0.11399121246443093,0.30612244897959184,0.1,0.1,0.0,0.1058632001785196,0.2,-1.0,-1.0,0.10256410256410253,0.2,0.2,0.0,0.2887899744605164,1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0
2565,12356,2565-12356,0,0.23766285365417733,0.3285714285714286,0.23076923076923078,0.23076923076923078,0.0,0.2127098732152703,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5238095238095238,0.3333333333333333,0.3333333333333333,0.0,0.28696245310631807,0.75
1145,28465,1145-28465,0,0.23130769954068525,0.32183908045977017,0.2222222222222222,0.2222222222222222,0.0,0.31512416697735657,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2368,41647,2368-41647,0,0.28483256957509995,0.3802816901408451,0.25,0.25,0.0,0.4127067263147427,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0
1840,42391,1840-42391,0,0.05957800335912285,0.27380952380952384,0.16666666666666666,0.16666666666666666,0.0,0.12634813751790347,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
667,61690,667-61690,0,0.7613583291551153,0.6617647058823529,0.4166666666666667,0.4166666666666667,0.0,0.6114309691342836,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1010,37839,1010-37839,1,0.9258580587847693,0.5816326530612245,0.42105263157894735,0.5882352941176471,0.0,0.7448517830592125,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
174,32237,174-32237,1,0.5842618383371964,0.4,0.16666666666666666,0.16666666666666666,0.0,0.4352246349053426,0.2857142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
603,19441,603-19441,0,0.08497220561328431,0.30000000000000004,0.13636363636363635,0.13636363636363635,0.0,0.09098537776548318,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1808,9644,1808-9644,0,0.15247799594658712,0.3214285714285714,0.2222222222222222,0.375,0.0,0.31479152148335415,0.6666666666666666,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13043478260869568,0.0,0.0,0.0,0.0,0.0
1694,56190,1694-56190,0,0.2123390834551577,0.37681159420289856,0.13333333333333333,0.13333333333333333,0.0,0.18560066437528727,0.3333333333333333,-1.0,-1.0,0.46153846153846156,0.5,0.5,0.0,0.7289781383648847,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1049,43919,1049-43919,0,0.07536987533629039,0.3614457831325302,0.23529411764705882,0.23529411764705882,0.0,0.1476304607591834,0.5,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
562,1043,562-1043,1,0.0,0.7037037037037037,0.6666666666666666,0.6666666666666666,0.0,0.0,0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0
1561,7089,1561-7089,0,0.22200604819226671,0.3921568627450981,0.25,0.25,0.0,0.3449031117061814,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1829,6317,1829-6317,0,0.26830447825886183,0.375,0.2857142857142857,0.2857142857142857,0.0,0.4143809922241038,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2261,57829,2261-57829,1,0.5238687426732376,0.15384615384615385,0.2222222222222222,0.2222222222222222,0.0,0.5629274625893214,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2272727272727273,0.2222222222222222,0.2222222222222222,0.0,0.4434063808520174,0.4
1543,4312,1543-4312,0,0.18388112691193964,0.42105263157894735,0.21428571428571427,0.21428571428571427,0.0,0.21655169939219138,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,43051,104-43051,0,0.1603387599749426,0.27083333333333337,0.13333333333333333,0.13333333333333333,0.0,0.13000029925662437,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2560,5046,2560-5046,0,0.2978562020269861,0.39449541284403666,0.24,0.24,0.0,0.2991593517492242,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
291,29784,291-29784,0,0.5396422799169589,0.36986301369863017,0.2857142857142857,0.2857142857142857,0.0,0.5362381560862427,0.6666666666666666,-1.0,-1.0,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.4561838739865693,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2249,41792,2249-41792,0,0.13023836196998756,0.3571428571428571,0.2,0.2,0.0,0.12828824700646407,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1883,17775,1883-17775,0,0.02429623515199156,0.5178571428571428,0.26666666666666666,0.26666666666666666,0.0,0.0348240398366638,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1874,19405,1874-19405,0,0.17502101272908616,0.35443037974683544,0.1,0.1,0.0,0.16578723142317878,0.2222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1840,21646,1840-21646,0,0.060727028348459555,0.4555555555555556,0.3125,0.3125,0.0,0.19183213799245846,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25396825396825395,0.0,0.0,0.0,0.0,0.0
1655,32116,1655-32116,0,0.09797630454101154,0.40740740740740744,0.3333333333333333,0.3333333333333333,0.0,0.1503772223557361,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2377,6472,2377-6472,1,0.8031872981187733,0.5492957746478873,0.5,0.5,0.0,0.7849581004647688,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7894736842105263,0.4,0.4,0.0,0.7963577896216469,0.6666666666666666
934,33856,934-33856,0,0.1398318079729143,0.3563218390804598,0.18181818181818182,0.18181818181818182,0.0,0.1376974291499664,0.3076923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1454,3879,1454-3879,1,0.3575881423222013,0.4173913043478261,0.15789473684210525,0.2222222222222222,0.0,0.09939330180062592,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2256,52025,2256-52025,0,0.2055173271877636,0.30000000000000004,0.09523809523809523,0.09523809523809523,0.0,0.16526374502900887,0.18181818181818182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1000,29717,1000-29717,0,0.29407964613689247,0.2894736842105263,0.3333333333333333,0.3333333333333333,0.0,0.5974703527043876,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
1826,55046,1826-55046,0,0.19879811984234477,0.48,0.2857142857142857,0.2857142857142857,0.0,0.36623256093180667,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2142857142857143,0.16666666666666666,0.16666666666666666,0.0,0.0,0.4
2564,63466,2564-63466,0,0.05937229632180257,0.30107526881720426,0.17647058823529413,0.17647058823529413,0.0,0.06974343072303034,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
388,28914,388-28914,1,0.7620144984903378,0.8243243243243243,0.5882352941176471,0.5882352941176471,0.0,0.8320787084625632,0.7692307692307693,-1.0,-1.0,0.3055555555555556,0.125,0.125,0.0,0.193025696613864,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
809,48848,809-48848,0,0.028311318192336343,0.3125,0.125,0.125,0.0,0.09512977428491583,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0
1365,18424,1365-18424,0,0.13523107317405017,0.34782608695652173,0.14285714285714285,0.14285714285714285,0.0,0.1258299294196763,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1840,40735,1840-40735,0,0.0989247550922017,0.37362637362637363,0.15789473684210525,0.15789473684210525,0.0,0.12388007704651295,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2558,46556,2558-46556,0,0.3717141401636132,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.5763145686462786,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
791,7374,791-7374,0,0.11605299788652262,0.3013698630136986,0.17647058823529413,0.17647058823529413,0.0,0.124346532736366,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
205,3858,205-3858,0,0.3640559282395944,0.21052631578947367,0.2,0.2,0.0,0.4127011857307113,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1913,35588,1913-35588,0,0.1545013170952848,0.28260869565217395,0.2,0.2,0.0,0.2957459488038676,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0
393,29717,393-29717,0,0.3189972986468518,0.2894736842105263,0.3333333333333333,0.3333333333333333,0.0,0.5974703527043876,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
1265,42814,1265-42814,0,0.6530339285770828,0.56,0.6,0.6,0.0,0.7548571334926455,0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1829,45866,1829-45866,0,0.13497232110745921,0.41538461538461535,0.2727272727272727,0.2727272727272727,0.0,0.2520934888223325,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
182,31331,182-31331,0,0.1558234432478309,0.2790697674418605,0.19047619047619047,0.19047619047619047,0.0,0.2511216541257645,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
132,41821,132-41821,1,0.7125997748773578,0.6458333333333333,0.6,0.6,0.0,0.48693164517220444,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1188,52875,1188-52875,0,0.17524982944881007,0.2232142857142857,0.125,0.125,0.0,0.17079207547066838,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2483,31468,2483-31468,0,0.5175669008824422,0.33333333333333337,0.2857142857142857,0.2857142857142857,0.0,0.5541139056137118,1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
989,47772,989-47772,0,0.1378334638176613,0.2777777777777778,0.2727272727272727,0.2727272727272727,0.0,0.19907894066930756,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2208,30940,2208-30940,0,0.20000185288649225,0.3295454545454546,0.1,0.1,0.0,0.1162272958687024,0.2857142857142857,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2332,43739,2332-43739,0,0.16612261402317816,0.21359223300970875,0.2,0.2,0.0,0.15452264282995104,0.35714285714285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
626,14499,626-14499,0,0.38968863964740474,0.28395061728395066,0.2631578947368421,0.2631578947368421,0.0,0.44518340026093384,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1518,55639,1518-55639,0,0.1321608978747111,0.4,0.17647058823529413,0.17647058823529413,0.0,0.17058006463522313,0.375,-1.0,-1.0,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1865,54021,1865-54021,0,0.25321870696729015,0.296875,0.3076923076923077,0.3076923076923077,0.0,0.4381344879606831,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0
2552,21904,2552-21904,0,0.1149132987563021,0.3370786516853933,0.16666666666666666,0.16666666666666666,0.0,0.1723463159891155,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
184,1095,184-1095,0,0.028021285830500186,0.4,0.2727272727272727,0.2727272727272727,0.0,0.05040530222956665,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
713,9979,713-9979,0,0.09830737766216087,0.23300970873786409,0.14285714285714285,0.14285714285714285,0.0,0.10710679460682529,0.5,8.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
857,26966,857-26966,1,0.75196325462074,0.8227848101265822,0.6666666666666666,0.7857142857142857,0.0,0.7947786211979206,0.9090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
253,24468,253-24468,0,0.0730578295622265,0.3033707865168539,0.16666666666666666,0.16666666666666666,0.0,0.07941959401244358,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1618,25298,1618-25298,0,0.2929364922237001,0.4883720930232558,0.3,0.3,0.0,0.4554279685915096,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
1920,7529,1920-7529,0,0.14069860065528222,0.3207547169811321,0.14285714285714285,0.14285714285714285,0.0,0.14634884053981914,0.42857142857142855,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1374,6148,1374-6148,0,0.20028919360805827,0.18965517241379315,0.14285714285714285,0.14285714285714285,0.0,0.3288856273817643,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2185,1750,2185-1750,0,0.0,0.4,0.2727272727272727,0.2727272727272727,0.0,0.0,0.6,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,14357,11-14357,0,0.5613008846974954,0.2857142857142857,0.2727272727272727,0.4,0.0,0.30883019835686987,0.5,-1.0,-1.0,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.0,0.2465989354766832,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2562,13326,2562-13326,0,0.302603640826748,0.16666666666666663,0.125,0.125,0.0,0.35177801379016,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
563,22295,563-22295,0,0.04747749294567883,0.4,0.18181818181818182,0.18181818181818182,0.0,0.07277983882393749,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0
434,21437,434-21437,1,0.7805012429653461,0.2558139534883721,0.2,0.2,0.0,0.5814031714594374,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
805,42385,805-42385,0,0.2679862428405556,0.33333333333333337,0.18181818181818182,0.18181818181818182,0.0,0.2030728483377497,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30,27497,30-27497,1,0.7998061461512986,0.7704918032786885,0.5384615384615384,0.5384615384615384,0.0,0.751903381815655,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
996,52385,996-52385,0,0.0898795869374667,0.24137931034482762,0.1875,0.1875,0.0,0.10281403603983091,0.3333333333333333,-1.0,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2030,24385,2030-24385,0,0.06874807555835434,0.4883720930232558,0.2222222222222222,0.2222222222222222,0.0,0.16822793417624055,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0
