source_id,target_id,pair_id,label,cosine_tfidf,Released_lev,Released_jaccard,Released_relaxed_jaccard,Released_overlap,Released_containment,Genre_lev,Genre_jaccard,Genre_relaxed_jaccard,Genre_overlap,Genre_cosine_tfidf,Genre_containment,CopyRight_lev,CopyRight_jaccard,CopyRight_relaxed_jaccard,CopyRight_overlap,CopyRight_cosine_tfidf,CopyRight_containment,Time_lev,Time_jaccard,Time_relaxed_jaccard,Time_overlap,Time_containment,Album_Name_lev,Album_Name_jaccard,Album_Name_relaxed_jaccard,Album_Name_overlap,Album_Name_containment,Price_lev,Price_jaccard,Price_relaxed_jaccard,Price_overlap,Price_containment,Song_Name_lev,Song_Name_jaccard,Song_Name_relaxed_jaccard,Song_Name_overlap,Song_Name_cosine_tfidf,Song_Name_containment,Artist_Name_lev,Artist_Name_jaccard,Artist_Name_relaxed_jaccard,Artist_Name_overlap,Artist_Name_containment
3413,34333,3413-34333,0,0.6059696378836716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22292993630573243,0.05714285714285714,0.05714285714285714,0.0,0.03711166937248219,0.16666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
3321,34321,3321-34321,0,0.591403989804843,0.2666666666666667,0.2,0.2,0.0,0.3333333333333333,0.1875,0.42857142857142855,0.42857142857142855,0.0,0.485127626919205,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3090909090909091,0.09523809523809523,0.09523809523809523,0.0,0.03085397648588603,0.18181818181818182,-1.0,-1.0,-1.0,-1.0,-1.0
147,50730,147-50730,1,0.576517515654885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.10714285714285714,0.19230769230769232,0.0,0.23616376257285393,0.23076923076923078,-1.0,-1.0,-1.0,-1.0,-1.0
2729,17190,2729-17190,0,0.5602789046845681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2912621359223301,0.06666666666666667,0.06666666666666667,0.0,0.1134418871901581,0.125,-1.0,-1.0,-1.0,-1.0,-1.0
5087,9483,5087-9483,0,0.3521098381833292,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.25,0.6666666666666666,0.0,0.3423857447451045,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3076923076923077,0.13793103448275862,0.13793103448275862,0.0,0.13296354239297578,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
598,43689,598-43689,1,0.7993600997631319,-1.0,-1.0,-1.0,-1.0,-1.0,0.5384615384615384,0.5,0.5,0.0,0.7013018974734347,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46376811594202894,0.45,0.45,0.0,0.7453597677626673,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0
4747,5682,4747-5682,1,0.2976302414738996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.4358974358974359,0.32142857142857145,0.32142857142857145,0.0,0.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0
2680,27453,2680-27453,0,0.7847165596474632,0.2727272727272727,0.5,0.5,0.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2432432432432432,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43956043956043955,0.18181818181818182,0.18181818181818182,0.0,0.36332676295377836,0.4,-1.0,-1.0,-1.0,-1.0,-1.0
3003,8057,3003-8057,0,0.43162483516543204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.28971962616822433,0.19230769230769232,0.19230769230769232,0.0,0.21819611910667885,0.4166666666666667,-1.0,-1.0,-1.0,-1.0,-1.0
1579,41593,1579-41593,0,0.48140019873048856,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,0.12121212121212122,0.2,0.2,0.0,0.5442496106411963,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31690140845070425,0.34782608695652173,0.34782608695652173,0.0,0.5217499036469133,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
1274,31290,1274-31290,0,0.0909219416748015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3421052631578947,0.125,0.125,0.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.25196850393700787,0.06060606060606061,0.06060606060606061,0.0,0.04121063576672207,0.14285714285714285,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5
1264,28015,1264-28015,0,0.13012404830715246,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30434782608695654,0.2,0.2,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.23275862068965514,0.03571428571428571,0.03571428571428571,0.0,0.018404604660881087,0.1,-1.0,-1.0,-1.0,-1.0,-1.0
3175,42596,3175-42596,0,0.20247520502091937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2761904761904762,0.037037037037037035,0.037037037037037035,0.0,0.11792906540321502,0.1,-1.0,-1.0,-1.0,-1.0,-1.0
1266,34905,1266-34905,0,0.2396710546253526,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4633449880956722,0.5,0.2857142857142857,0.05263157894736842,0.17647058823529413,0.0,0.04486996218873789,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24528301886792447,0.07142857142857142,0.07142857142857142,0.0,0.041722869517998536,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
3378,7377,3378-7377,0,0.6076114199999993,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27722772277227725,0.13043478260869565,0.13043478260869565,0.0,0.23793855078093806,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0
1753,37547,1753-37547,0,0.09902607115189645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13084112149532712,0.0,0.11764705882352941,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3298969072164949,0.10714285714285714,0.10714285714285714,0.0,0.028760439426972203,0.23076923076923078,-1.0,-1.0,-1.0,-1.0,-1.0
1079,9500,1079-9500,0,0.3942097056608954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.21649484536082475,0.11538461538461539,0.11538461538461539,0.0,0.12985607816079298,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0
3451,7344,3451-7344,0,0.5002069888052091,-1.0,-1.0,-1.0,-1.0,-1.0,0.20833333333333337,0.42857142857142855,0.42857142857142855,0.0,0.485127626919205,1.0,0.7254901960784313,0.625,0.7333333333333333,0.0,0.9228283217443872,0.9090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0,0.32258064516129037,0.1,0.1,0.0,0.25,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.23529411764705888,0.0625,0.0625,0.0,0.037845696539485794,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
1183,31278,1183-31278,0,0.08738602030151182,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2075471698113207,0.03571428571428571,0.03571428571428571,0.0,0.048143356589574096,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5
2020,28341,2020-28341,0,0.4234845268884705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3671875,0.32142857142857145,0.32142857142857145,0.0,0.34264624575587826,0.6,-1.0,-1.0,-1.0,-1.0,-1.0
1776,33397,1776-33397,1,0.6734095064774388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26315789473684215,0.2857142857142857,0.2857142857142857,0.0,0.6616794249413758,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3287671232876712,0.13636363636363635,0.13636363636363635,0.0,0.3594822543303244,0.375,1.0,1.0,1.0,1.0,1.0
5852,32665,5852-32665,0,0.39616964797986376,-1.0,-1.0,-1.0,-1.0,-1.0,0.05555555555555558,0.1111111111111111,0.1111111111111111,0.0,0.41463051983551147,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.32499999999999996,0.08333333333333333,0.18181818181818182,0.0,0.16666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5797101449275363,0.4,0.5,0.0,0.5782817286881496,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
5147,43679,5147-43679,0,0.4161587426255139,0.15384615384615385,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20270270270270274,0.2727272727272727,0.2727272727272727,0.0,0.03458494600924653,0.5,1.0,1.0,1.0,1.0,1.0
1260,54194,1260-54194,0,0.10949064363052345,0.30000000000000004,0.0,0.0,0.0,0.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4633449880956722,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.1,0.1,0.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.24271844660194175,0.038461538461538464,0.038461538461538464,0.0,0.019975359404567638,0.1,1.0,1.0,1.0,1.0,1.0
4890,35775,4890-35775,0,0.1313641360731364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21476510067114096,0.1,0.1,0.0,0.06721531690321204,0.3333333333333333,0.10416666666666663,0.125,0.125,0.0,1.0
624,8814,624-8814,0,0.04989166720246901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34042553191489366,0.07142857142857142,0.15384615384615385,0.0,0.0,0.16666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30833333333333335,0.041666666666666664,0.041666666666666664,0.0,0.043228305709596036,0.09090909090909091,0.08333333333333337,0.25,0.25,0.0,0.5
2782,31534,2782-31534,1,0.6888465381421909,0.2666666666666667,0.2,0.2,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.375,0.375,0.0,0.7231572391873227,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
3358,39320,3358-39320,1,0.7783787754580658,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6493506493506493,0.6296296296296297,0.6296296296296297,0.0,0.8767539112457139,0.9444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0
1022,9526,1022-9526,0,0.42951202428731855,-1.0,-1.0,-1.0,-1.0,-1.0,0.48571428571428577,0.2857142857142857,0.5,0.0,0.26658959919910924,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34042553191489366,0.14285714285714285,0.14285714285714285,0.0,0.159065659304558,0.3,-1.0,-1.0,-1.0,-1.0,-1.0
6314,20460,6314-20460,0,0.5047901495040183,0.18181818181818177,0.0,0.0,0.0,0.0,0.30434782608695654,0.16666666666666666,0.2727272727272727,0.0,0.08429261813911593,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2753623188405797,0.07692307692307693,0.07692307692307693,0.0,0.04992679489871103,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
4726,40156,4726-40156,0,0.2084270470373748,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.20799999999999996,0.07142857142857142,0.07142857142857142,0.0,0.24247693046911023,0.25,-1.0,-1.0,-1.0,-1.0,-1.0
1231,55245,1231-55245,0,0.05277289825926568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2279411764705882,0.024390243902439025,0.05,0.0,0.02267019852182535,0.047619047619047616,-1.0,-1.0,-1.0,-1.0,-1.0
1277,28012,1277-28012,0,0.11459380009270186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.26,0.029411764705882353,0.029411764705882353,0.0,0.017575226502849473,0.0625,-1.0,-1.0,-1.0,-1.0,-1.0
1158,21574,1158-21574,0,0.42936820149422505,0.2727272727272727,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21904761904761905,0.03225806451612903,0.03225806451612903,0.0,0.012107403345896158,0.07692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3508771929824561,0.1,0.1,0.0,0.3420276685147601,0.18181818181818182,0.19672131147540983,0.18181818181818182,0.18181818181818182,0.0,1.0
836,23706,836-23706,1,0.7812508712708881,-1.0,-1.0,-1.0,-1.0,-1.0,0.15254237288135597,0.3333333333333333,0.3333333333333333,0.0,0.33493937737477025,1.0,0.9285714285714286,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5116279069767442,0.3076923076923077,0.3076923076923077,0.0,0.4469265278003036,0.5,1.0,1.0,1.0,1.0,1.0
3850,9120,3850-9120,1,0.6043636080136199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5217391304347826,0.29411764705882354,0.375,0.0,0.6633469247856891,0.5,1.0,1.0,1.0,1.0,1.0
5059,34879,5059-34879,0,0.15388572581977267,-1.0,-1.0,-1.0,-1.0,-1.0,0.22413793103448276,0.2222222222222222,0.2222222222222222,0.0,0.36942438887505635,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28,0.047619047619047616,0.1,0.0,0.02372460583204418,0.1111111111111111,-1.0,-1.0,-1.0,-1.0,-1.0
2022,28261,2022-28261,0,0.523886298425537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.8,0.8,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4025974025974026,0.22727272727272727,0.2857142857142857,0.0,0.2718689645804821,0.38461538461538464,1.0,1.0,1.0,1.0,1.0
3327,34307,3327-34307,0,0.600271503267737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2325581395348837,0.08695652173913043,0.08695652173913043,0.0,0.03120592253267309,0.25,-1.0,-1.0,-1.0,-1.0,-1.0
5208,22907,5208-22907,0,0.305038150628162,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.0,0.3470395136812757,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22377622377622375,0.20689655172413793,0.20689655172413793,0.0,0.32090067025862823,0.46153846153846156,-1.0,-1.0,-1.0,-1.0,-1.0
1263,31287,1263-31287,0,0.08226048456610674,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22033898305084743,0.03125,0.03125,0.0,0.03338600829109948,0.09090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0
3312,34336,3312-34336,0,0.649061596957611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22556390977443608,0.058823529411764705,0.058823529411764705,0.0,0.058020007987054874,0.15384615384615385,-1.0,-1.0,-1.0,-1.0,-1.0
1542,41566,1542-41566,0,0.29480362337810023,-1.0,-1.0,-1.0,-1.0,-1.0,0.12121212121212122,0.2,0.2,0.0,0.5442496106411963,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23015873015873012,0.0625,0.0625,0.0,0.07793115692805026,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
5082,40476,5082-40476,0,0.415983743158271,0.16666666666666663,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9491525423728814,0.7,0.8888888888888888,0.0,0.9431894166128686,0.875,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.1694099180984095,0.4,-1.0,-1.0,-1.0,-1.0,-1.0
6532,38301,6532-38301,1,0.5563080315228293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3706293706293706,0.32142857142857145,0.37037037037037035,0.0,0.36259990994715263,0.6,1.0,1.0,1.0,1.0,1.0
3324,7403,3324-7403,1,0.7836950238109628,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,0.18867924528301883,0.375,0.375,0.0,0.47698000766633974,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7880794701986755,0.6666666666666666,0.6666666666666666,0.0,0.876321937822437,0.9,1.0,1.0,1.0,1.0,1.0
2731,17200,2731-17200,0,0.5467829785821356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6111111111111112,0.5,0.5,0.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.26956521739130435,0.10344827586206896,0.10344827586206896,0.0,0.16852714884947653,0.3,1.0,1.0,1.0,1.0,1.0
276,53019,276-53019,0,0.4630426896574138,0.25,0.2,0.5,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18681318681318682,0.1111111111111111,0.1111111111111111,0.0,0.2595810131789965,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
3372,7437,3372-7437,0,0.6314029928901829,-1.0,-1.0,-1.0,-1.0,-1.0,0.18867924528301883,0.375,0.375,0.0,0.47698000766633974,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22435897435897434,0.2,0.2,0.0,0.15930926237828458,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0
5080,9487,5080-9487,0,0.31533555081650666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2954545454545454,0.12903225806451613,0.16666666666666666,0.0,0.08018012999016917,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
6047,4667,6047-4667,1,0.04304098919480739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18461538461538463,0.23529411764705882,0.23529411764705882,0.0,0.07119800476148086,0.8,1.0,1.0,1.0,1.0,1.0
1623,27506,1623-27506,0,0.2772695224838632,0.2727272727272727,0.5,0.5,0.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2067039106145251,0.16129032258064516,0.16129032258064516,0.0,0.2899034821767956,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0
